# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0285534910692467,2.759787406367265,6.564248830824038,0,3.0,-0.0725493972388537,180.0,0.0,0.0
 0.07581433337643662,2.037118689294701,2.760773017981397,6.564248830824038,0.22744300012930985,3.0,-0.0725493972388537,180.0,-1.1437439041264936,0.0
 0.10705198349053191,2.045631597067045,2.7617472341549885,6.528520958926806,0.32115595047159573,3.0,-0.07392025255848336,180.0,-1.5164428346538978,0.0
 0.13090951453850705,2.0540927460344287,2.762710114808387,6.492342376916572,0.3927285436155211,2.9999999999999987,-0.07530658981531034,180.0,-1.8297189351827672,0.0
 0.15092943250245702,2.062502667845001,2.7636617198619424,6.4557115539371255,0.4527882975073711,3.0000000000000027,-0.07670815003103586,180.0,-2.112237080982105,0.0
 0.16848639107266605,2.0708618941469097,2.7646021092360047,6.4186270950158635,0.5054591732179982,2.9999999999999982,-0.07812465237045015,180.0,-2.375868470984697,0.0
 0.1842866549552532,2.079170956588304,2.765531342850923,6.381087746223987,0.5528599648657596,3.0,-0.07955579101599036,180.0,-2.6269128057185522,0.0
 0.19875053294789977,2.0874303868173323,2.766449480627045,6.343092399904752,0.5962515988436993,2.9999999999999982,-0.08100123655289164,180.0,-2.8691790157008854,2.120730682923686e-12
 0.21215238055601812,2.0956407164821433,2.7673565824847217,6.304640099975918,0.6364571416680543,3.0,-0.08246063493895844,180.00000000000003,-3.1051677723039837,-2.268158735933235e-12
 0.22468312145176494,2.1038024772308863,2.768252708344302,6.265730047183355,0.6740493643552948,3.000000000000002,-0.08393360496180009,180.0,-3.3366170053940896,0.0
 0.23648203112543914,2.1119162007117094,2.7691379181261353,6.226361604521063,0.7094460933763175,3.000000000000005,-0.08541974051120231,180.0,-3.5647856994369067,0.0
 0.24765445642691486,2.119982418572761,2.7700122717505704,6.186534302578336,0.7429633692807446,2.999999999999995,-0.08691860832856686,180.0,-3.7906147351089716,0.0
 0.25828240476400044,2.1280016624621907,2.7708758291379567,6.146247845007802,0.7748472142920013,3.0,-0.08842974755997501,180.0,-4.014824160787792,0.0
 0.2684312255931365,2.1359744640281457,2.7717286502086433,6.1055021139394805,0.8052936767794094,3.0,-0.08995266900470375,180.0,-4.237975067305008,2.923205333453663e-12
 0.27815401485639524,2.143901354918777,2.77257079488298,6.064297175457129,0.8344620445691856,2.9999999999999885,-0.09148685526740997,180.00000000000003,-4.460510600988199,-3.042810813894341e-12
 0.2874946249596006,2.1517828667822316,2.7734023230813163,6.022633285072084,0.8624838748788016,2.9999999999999942,-0.09303176060949521,180.0,-4.682784082453955,0.0
 0.29648978492515,2.159619531266658,2.7742232947240004,5.980510893166282,0.8894693547754499,3.000000000000006,-0.09458680868494662,180.0,-4.905078825108066,0.0
 0.30517063271043354,2.1674118800202056,2.775033769731382,5.937930650510702,0.9155118981313005,3.0,-0.09615139450816036,180.0,-5.127622467704388,0.0
 0.3135638475191842,2.175160444691023,2.775833808023811,5.894893413681083,0.9406915425575525,3.0,-0.09772488173892552,180.0,-5.350597536496661,-3.496483521080963e-12
 0.3216925028550507,2.1828657569272587,2.776623469521636,5.851400250465965,0.965077508565152,3.0,-0.099306603598925,179.99999999999997,-5.574149369686255,3.6048865950186934e-12
 0.3295767202031575,2.1905283483770615,2.7774028141452063,5.807452445304546,0.9887301606094725,3.0000000000000213,-0.10089586258554842,180.0,-5.798392176415154,0.0
 0.3372341775361433,2.19814875068858,2.778171901814871,5.763051504613728,1.0117025326084301,3.0000000000000147,-0.1024919300406009,180.0,-6.023413715032172,0.0
 0.3446805102389182,2.205727495509963,2.7789307924509803,5.718199162085141,1.034041530716755,3.000000000000022,-0.10409404526969492,180.0,-6.249278959208229,0.0
 0.3519296310509608,2.2132651144893587,2.779679545973883,5.672897383921685,1.055788893152883,3.000000000000023,-0.10570141634168133,180.0,-6.476033000860535,4.0232548981719545e-12
 0.3589939881821279,2.220762139274917,2.780418222303928,5.627148374010382,1.076981964546384,2.9999999999999765,-0.1073132196858853,180.00000000000003,-6.703703378102948,-4.1245952928306715e-12
 0.36588477562006305,2.228219101514785,2.781146881361465,5.580954578984908,1.0976543268601895,3.0,-0.10892859939459626,180.0,-6.932301945623847,-4.224812469149181e-12
 0.37261210603719935,2.235636532857113,2.781865583066843,5.534318693245339,1.1178363181115984,3.0000000000000084,-0.11054666775782461,179.99999999999997,-7.1618264181858855,0.0
 0.3791851541275794,2.243014964950048,2.782574387340411,5.487243663783648,1.1375554623827384,2.9999999999999662,-0.11216650566496886,179.99999999999997,-7.392261612340571,8.84430340948258e-12
 0.3856122763359675,2.2503549294417398,2.7832733541025196,5.43973269500476,1.1568368290079027,3.0000000000000084,-0.11378716195385584,180.00000000000003,-7.623580508066475,-4.51939164767298e-12
 0.3919011115700279,2.2576569579803376,2.7839625432735167,5.391789253295936,1.175703334710084,3.0000000000000266,-0.1154076541546176,180.0,-7.855745102286866,0.0
 0.3980586664665387,2.2649215822139883,2.784642014773752,5.343417071575609,1.1941759993996164,2.999999999999982,-0.1170269681828655,180.0,-8.08870716037211,0.0
 0.404091388015668,2.2721493337908423,2.7853118285235747,5.294620153584635,1.2122741640470043,2.9999999999999907,-0.11864405959147406,180.0,-8.322408832784632,0.0
